TIMESTAMP,CONTAINER,NAME,ID,CPU_PERC,MEM_USAGE,MEM_PERC,NET_IO,BLOCK_IO,PIDS
1740724113,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.17%,63.73MiB / 3.785GiB,1.64%,196MB / 227MB,0B / 0B,35
1740724113,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.83%,531.1MiB / 3.785GiB,13.70%,50.6MB / 97.8MB,0B / 0B,247
1740724112,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.95%,530.9MiB / 3.785GiB,13.70%,50.6MB / 97.8MB,0B / 0B,247
1740724125,1816988b22e4,reverse-proxy-api-1,1816988b22e4,48.64%,80.61MiB / 1000MiB,8.06%,3.69MB / 2.17MB,0B / 0B,30
1740724125,1816988b22e4,reverse-proxy-api-1,1816988b22e4,48.64%,80.61MiB / 1000MiB,8.06%,3.69MB / 2.17MB,0B / 0B,30
1740724125,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,13.19%,1.86GiB / 3.785GiB,49.14%,183MB / 145MB,0B / 0B,1829
1740724125,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,13.19%,1.86GiB / 3.785GiB,49.14%,183MB / 145MB,0B / 0B,1829
1740724125,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.03%,64.18MiB / 3.785GiB,1.66%,197MB / 228MB,0B / 0B,35
1740724125,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.03%,64.18MiB / 3.785GiB,1.66%,197MB / 228MB,0B / 0B,35
1740724125,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.71%,531.6MiB / 3.785GiB,13.72%,50.7MB / 97.8MB,0B / 0B,247
1740724125,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.46%,531.6MiB / 3.785GiB,13.72%,50.7MB / 97.8MB,0B / 0B,247
